user_id,movie_id,rating,genres,production_companies,production_countries,release_year,overview
258596,shrek+2001,4,Adventure Animation Comedy Family Fantasy,DreamWorks SKG Pacific Data Images (PDI) DreamWorks Animation,United States of America,2001.0,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey."
914911,clear+and+present+danger+1994,4,Action Drama Thriller,Paramount Pictures Mace Neufeld Productions,United States of America,1994.0,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.
871582,field+of+dreams+1989,4,Drama Fantasy,Universal Studios,United States of America,1989.0,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play."
558027,independence+day+1996,3,Action Adventure Science Fiction,Twentieth Century Fox Film Corporation Centropolis Entertainment,United States of America,1996.0,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile."
599579,the+flintstones+1994,1,Fantasy Comedy Family,Universal Pictures Amblin Entertainment Hanna-Barbera Productions,United States of America,1994.0,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.
859497,the+red+violin+1998,4,Drama Thriller Mystery Music Romance,Rhombus Media Channel Four Films,Canada Italy United Kingdom,1998.0,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake."
889029,the+dark+knight+2008,4,Drama Action Crime Thriller,DC Comics Legendary Pictures Warner Bros. DC Entertainment Syncopy,United Kingdom United States of America,2008.0,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker."
111722,fearless+1993,5,Drama,Spring Creek Productions Warner Bros.,United States of America,1993.0,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is racked with grief and guilt since her baby died in the crash which she and Max survived."
737586,a+time+to+kill+1996,5,Crime Drama Thriller,Regency Enterprises Warner Bros.,United States of America,1996.0,"A young lawyer defends a black man accused of murdering two men who raped his 10-year-old daughter, sparking a rebirth of the KKK."
271168,stargate+1994,4,Action Adventure Science Fiction,Centropolis Entertainment StudioCanal Carolco Entertainment,France United States of America,1994.0,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra."
789160,east+is+east+1999,4,Comedy,BBC Assassin Films Film4,United Kingdom,1999.0,"In 1971 Salford fish-and-chip shop owner George Khan expects his family to follow his strict Pakistani Muslim ways. But his children, with an English mother and having been born and brought up in Britain, increasingly see themselves as British and start to reject their father's rules on dress, food, religion, and living in general."
25109,the+postman+always+rings+twice+1946,4,Crime Drama Thriller,Metro-Goldwyn-Mayer (MGM),United States of America,1946.0,Illicit lovers plot to kill the woman's older husband.
993512,ben-hur+1959,3,Action Adventure Drama History,Metro-Goldwyn-Mayer (MGM),United States of America,1959.0,"Ben-Hur is a 1959 epic film directed by William Wyler, the third film version of Civil War vet Lew Wallace's 1880 novel Ben-Hur: A Tale of the Christ. It premiered at Loew's State Theatre in New York City on November 18, 1959. The movie's reputation as a classic is primarily based on two spectacular action sequences:  the great chariot race and a Roman naval battle, along with lavish production values and strong performances.  The plot of Ben Hur revolves around a Jewish prince who is betrayed and sent into slavery by a Roman friend and how he regains his freedom and comes back for revenge. However, instead he finds redemption in Christ, the theme is ultimately about being saved in the Christian sense.  The film went on to win a record of eleven Academy Awards, including Best Picture and Best Actor (Charlton Heston as Ben Hur). This record-setting Oscars sweep has since been equaled by Titanic in 1998 and The Lord of the Rings: The Return of the King in 2004, but never broken."
450496,the+jungle+book+1994,4,Adventure Drama Family,,United States of America,1994.0,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find."
882078,casablanca+1942,4,Drama Romance,Warner Bros.,United States of America,1942.0,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications."
295692,sense+and+sensibility+1995,4,Drama Romance,Columbia Pictures Corporation Mirage Enterprises,United Kingdom United States of America,1995.0,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites."
372512,so+i+married+an+axe+murderer+1993,1,Comedy Crime Romance,TriStar Pictures,United States of America,1993.0,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right."
751916,breakfast+at+tiffanys+1961,4,Comedy Drama Romance,Paramount Pictures Jurow-Shepherd,United States of America,1961.0,"Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past."
592296,billy+madison+1995,3,Comedy,Jack Giarraputo Productions,United States of America,1995.0,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business."
171090,species+1995,1,Science Fiction Horror Action,Metro-Goldwyn-Mayer (MGM),United States of America,1995.0,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye."
395743,the+shawshank+redemption+1994,3,Drama Crime,Castle Rock Entertainment Warner Bros.,United States of America,1994.0,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope."
30473,wall+street+1987,4,Crime Drama,Twentieth Century Fox Film Corporation,United States of America,1987.0,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing."
21627,all+dogs+go+to+heaven+2+1996,3,Romance Animation Family Adventure Fantasy,Metro-Goldwyn-Mayer (MGM),United States of America,1996.0,"Charlie and Itchy return to Earth to find Gabriel's Horn, but along the way meet up with a young boy named David, who ran away from home."
949707,romeo++juliet+1996,3,Drama Romance,Bazmark Films Twentieth Century Fox Film Corporation,United States of America,1996.0,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains."
379296,honey_+i+shrunk+the+kids+1989,4,Adventure Comedy Family Science Fiction,Buena Vista,United States of America,1989.0,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.
673791,billy+madison+1995,2,Comedy,Jack Giarraputo Productions,United States of America,1995.0,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business."
831805,braveheart+1995,5,Action Drama History War,Icon Entertainment International The Ladd Company B.H. Finance C.V.,United States of America,1995.0,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule."
877093,pulp+fiction+1994,4,Thriller Crime,Miramax Films A Band Apart Jersey Films,United States of America,1994.0,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time."
181294,spy+kids+2001,4,Action Comedy Family Adventure,Dimension Films Troublemaker Studios Miramax,United States of America,2001.0,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business."""
963172,maverick+1994,4,Action Adventure Comedy Drama Western,Icon Entertainment International Warner Bros.,United States of America,1994.0,"Maverick is a gambler who would rather con someone than fight them. He needs an additional three thousand dollars in order to enter a Winner Take All poker game that begins in a few days. He tries to win some, tries to collect a few debts, and recover a little loot for the reward. He joins forces with a woman gambler with a marvelous southern accent as the two both try and enter the game."
938549,the+dirty+dozen+1967,4,Action Adventure War,Metro-Goldwyn-Mayer (MGM) Seven Arts Pictures MKH,United Kingdom United States of America,1967.0,"12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences."
83056,citizen+kane+1941,5,Mystery Drama,RKO Radio Pictures Mercury Productions,United States of America,1941.0,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event."
31934,sling+blade+1996,3,Drama,Miramax Films,United States of America,1996.0,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world."
642057,the+sixth+sense+1999,4,Mystery Thriller Drama,Spyglass Entertainment The Kennedy/Marshall Company Hollywood Pictures Barry Mendel Productions,United States of America,1999.0,"A psychological thriller about an eight year old boy named Cole Sear who believes he can see into the world of the dead. A child psychologist named Malcolm Crowe comes to Cole to help him deal with his problem, learning that he really can see ghosts of dead people."
24321,desperado+1995,5,Thriller Action Crime,Columbia Pictures Los Hooligans Productions,United States of America,1995.0,A gunslinger is embroiled in a war with a local drug runner.
231966,chocolat+2000,5,Comedy Drama Romance,Miramax Films David Brown Productions Fat Free,United Kingdom United States of America,2000.0,"A fable of emotional liberation and chocolate. A mother and daughter move to a small French town where they open a chocolate shop. The town, religious and morally strict, is against them as they represent free-thinking and indulgence. When a group of Boat Gypsies float down the river the prejudices of the Mayor leads to a crisis."
955498,waterworld+1995,3,Adventure Action,Universal Pictures Gordon Company Davis Entertainment Licht/Mueller Film Corporation,United States of America,1995.0,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back."
955189,alien+resurrection+1997,3,Science Fiction Horror Action,Twentieth Century Fox Film Corporation Brandywine Productions,United States of America,1997.0,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth."
767153,a+clockwork+orange+1971,5,Science Fiction Drama,Hawk Films Warner Bros.,United Kingdom United States of America,1971.0,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets."
373761,ratatouille+2007,5,Animation Comedy Family Fantasy,Walt Disney Pictures Pixar Animation Studios,United States of America,2007.0,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down."
108772,ninja+assassin+2009,3,Action Crime Thriller,Studio Babelsberg Anarchos Productions Legendary Pictures Dark Castle Entertainment Silver Pictures Warner Bros. Medienboard Berlin-Brandenburg Deutsche Filmförderfonds (DFFF) Rocklock Films,Germany United States of America,2009.0,"Ninja Assassin follows Raizo (Rain), one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge."
951889,a+midsummer+nights+dream+1999,3,Fantasy Drama Comedy Romance,Fox Searchlight Pictures Regency Enterprises Taurus Film,Italy United States of America United Kingdom,1999.0,"Shakespeare's comedy about two couples in love with the wrong partners, and how they are finally brought together rightly, thanks in part to the bungling work of Puck. It is completely in the language of the Bard, with Pfeiffer as the Fairy Queen and Kline as the one turned into her evening's lover with donkey ears."
216241,casper+1995,3,Fantasy Comedy Family,Universal Pictures Amblin Entertainment The Harvey Entertainment Company,United States of America,1995.0,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away."
399027,chitty+chitty+bang+bang+1968,2,Music Adventure Fantasy Comedy Family,United Artists Dramatic Features Warfield,United Kingdom,1968.0,"An eccentric professor invents wacky machinery, but can't seem to make ends meet. When he invents a revolutionary car, a foreign government becomes interested in it, and resorts to skulduggery to get their hands on it."
837184,goodfellas+1990,3,Drama Crime,Winkler Films,United States of America,1990.0,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway."
549450,the+usual+suspects+1995,4,Drama Crime Thriller,Blue Parrot Productions Bad Hat Harry Productions,United States of America,1995.0,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess."
435924,top+gun+1986,4,Action Romance War,Paramount Pictures,United States of America,1986.0,"For Lieutenant Pete 'Maverick' Mitchell and his friend and Co-Pilot Nick 'Goose' Bradshaw being accepted into an elite training school for fighter pilots is a dream come true.  A tragedy, as well as personal demons, threaten Pete's dreams of becoming an Ace pilot."
949707,enemy+of+the+state+1998,3,Action Drama Thriller,Jerry Bruckheimer Films Scott Free Productions Touchstone Pictures No Such Productions,United States of America,1998.0,"Hotshot Washington lawyer, Robert Dean becomes a victim of high-tech identity theft when a hacker slips an incriminating video into his pocket. Soon, a rogue National Security agent sets out to recover the tape – and destroy Dean."
66259,cocoon+1985,3,Comedy Drama Science Fiction,Twentieth Century Fox Film Corporation SLM Production Group Zanuck/Brown Productions,United States of America,1985.0,"A group of aliens return to earth to take back some cocoons of their people they left behind from an earlier trip. They kept the recovered cocoons in the swimming pool of a house they rented in a small Florida town. Their mission is hampered by a number of old people from an elderly home nearby, who have been secretly using the pool and discovering the unusual power of these cocoons."
317063,beauty+and+the+beast+1991,3,Romance Family Animation Fantasy Music,Walt Disney Pictures Walt Disney Animation Studios Silver Screen Partners IV,United States of America,1991.0,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within."
732003,the+river+wild+1994,3,Action Adventure Crime Thriller,Universal Pictures David Foster Productions Turman-Foster Company,United States of America,1994.0,"While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river."
108720,national+lampoons+vacation+1983,5,Comedy Adventure Romance,Warner Bros.,United States of America,1983.0,"Clark Griswold is on a quest to take his family on a quest to Walley World theme park for a vacation, but things don't go exactly as planned."
49157,shakespeare+in+love+1998,2,Romance History,Miramax Films Universal Pictures Bedford Falls Productions,United States of America,1998.0,"Young Shakespeare is forced to stage his latest comedy, ""Romeo and Ethel, the Pirate's Daughter,"" before it's even written. When a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). As their relationship progresses, Shakespeare's comedy soon transforms into tragedy."
414220,young+guns+ii+1990,2,Western Adventure,Morgan Creek Productions,United States of America,1990.0,"Only three of the original five ""young guns"" -- Billy the Kid (Emilio Estevez), Jose Chavez y Chavez (Lou Diamond Phillips), and Doc Scurlock (Kiefer Sutherland) -- return in Young Guns, Part 2, which is the story of Billy the Kid and his race to safety in Old Mexico while being trailed by a group of government agents led by Pat Garrett"
865249,up+2009,2,Animation Comedy Family Adventure,Pixar Animation Studios,United States of America,2009.0,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life."
963667,austin+powers+the+spy+who+shagged+me+1999,4,Adventure Comedy Crime Science Fiction,New Line Cinema Eric's Boy,United States of America,1999.0,"When diabolical genius, Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo’, Austin must return to the swingin' '60s himself – with the help of American agent, Felicity Shagwell – to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions and saves the world in his own unbelievably groovy way."
790122,in+the+line+of+fire+1993,5,Action Drama Thriller Crime Mystery,Castle Rock Entertainment Columbia Pictures Corporation,United States of America,1993.0,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past."
649638,reality+bites+1994,4,Drama,Universal Pictures Jersey Films,United States of America,1994.0,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be."
161386,life+of+brian+1979,5,Comedy,HandMade Films Python (Monty) Pictures,United Kingdom,1979.0,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs."
268386,a+hard+days+night+1964,3,Comedy Music,Proscenium Films Walter Shenson Films Maljack Productions,United Kingdom,1964.0,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest."
758224,this+is+my+father+1999,5,Drama Romance,Filmline International Hummingbird Communications,Canada Ireland,1999.0,"When schoolteacher Kieran Johnson (James Caan) discovers that his father was not a French sailor (as he had been led to believe) but rather an Irish farmer, Kieran looks to his mother (Moya Farrelly) for answers. When she refuses to provide any, Kieran travels to Ireland. In flashbacks, we watch a romance develop between Kieran's mother, a college girl, and his father (Aidan Quinn), an inarticulat"
924249,sense+and+sensibility+1995,4,Drama Romance,Columbia Pictures Corporation Mirage Enterprises,United Kingdom United States of America,1995.0,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites."
267049,carlitos+way+1993,3,Action Crime Drama Thriller,Universal Pictures Epic Productions Bregman/Baer Productions,United States of America,1993.0,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC."
771645,the+hangover+2009,5,Comedy,Legendary Pictures Green Hat Films Warner Bros. IFP Westcoast Erste,Germany United States of America,2009.0,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time."
492474,the+truth+about+cats++dogs+1996,4,Comedy Romance,Twentieth Century Fox Film Corporation Noon Attack Pictures,United States of America,1996.0,A successful veterinarian and radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.
967851,magnolia+1999,3,Drama,New Line Cinema Ghoulardi Film Company The Magnolia Project,United States of America,1999.0,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley."
646899,dances+with+wolves+1990,3,Adventure Drama Western,Tig Productions Majestic Films International,United Kingdom United States of America,1990.0,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe."
71342,the+importance+of+being+earnest+2002,4,Comedy Drama History Romance,Ealing Studios,France United Kingdom United States of America,2002.0,"Two young gentlemen living in 1890s England use the same pseudonym (""Ernest"") on the sly, which is fine until they both fall in love with women using that name, which leads to a comedy of mistaken identities..."
17611,little+big+league+1994,4,Comedy Family,Columbia Pictures Castle Rock Entertainment,United States of America,1994.0,"The Chairman of the Minnesota Twins passes away and in his will, leaves his grandson, Billy Heywood, ownership of the team. Billy appoints himself the new manager. But will the proud, arrogant arrogant players of the team, be willing to take orders and tactics from a 12 year old boy?"
70008,like+water+for+chocolate+1992,4,Drama Romance,Aviacsa Cinevista,Mexico,1992.0,"Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak."
880632,the+shawshank+redemption+1994,5,Drama Crime,Castle Rock Entertainment Warner Bros.,United States of America,1994.0,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope."
895745,milk+money+1994,3,Comedy Romance,Paramount Pictures The Kennedy/Marshall Company,United States of America,1994.0,"Three young boys pool their money and pay V, a kindhearted prostitute, to strip for them. Afterward, she drives them home to the suburbs -- but then her car breaks down. It's just as well, though, because a mobster named Waltzer is after her, and V realizes the suburbs are the perfect place to hide. But things get a lot more complicated when V falls in love with Tom, a single father who is unaware of her real profession."
41079,late+spring+1949,4,Drama,Shôchiku Eiga,Japan,1949.0,"In the post-WWII Japan, the twenty-seven year-old Noriko Somiya lives a simple but happy life with her fifty-seven year-old widower father, the college professor Shukichi Somiya in the suburb of Tokyo. Noriko has recovered from a disease she had during the war, and her aunt Masa Taguchi and her friend Aya Kitagawa press her to get married. However, Noriko would rather stay single and taking care of her beloved father. When Masa finds a promising fiancé to Noriko, she tells that her father will remarry sooner, forcing the reluctant Noriko to take a decision."
574691,crash+2004,3,Drama,Lionsgate Blackfriars Bridge Films Yari Film Group Bob Yari Productions ApolloProScreen Filmproduktion Bull's Eye Entertainment DEJ Productions Harris Company,Germany United States of America,2004.0,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption."
918877,american+pie+1999,4,Comedy Romance,Universal Pictures Summit Entertainment Newmarket Capital Group Zide-Perry Productions,United States of America,1999.0,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom."
936142,ghost+1990,4,Fantasy Drama Thriller Mystery Romance,Paramount Pictures,United States of America,1990.0,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons."
631701,herbie+goes+bananas+1980,1,Fantasy Comedy Family Adventure,Walt Disney Productions,United States of America,1980.0,The adorable little VW helps its owners break up a counterfeiting ring in Mexico.
159111,sgt.+bilko+1996,1,Comedy Family,Imagine Entertainment Universal Pictures,United States of America,1996.0,The army is known for churning out lean mean fighting machines intent on protecting our great nation. Martin is the inexplicable the incorrigible the invicible sgt. Ernie bilko leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.
474666,almost+famous+2000,5,Drama Music,Columbia Pictures Vinyl Films DreamWorks Pictures,United States of America,2000.0,"Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star."
157001,the+age+of+innocence+1993,3,Drama Romance,Columbia Pictures,United States of America,1993.0,"Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin."
292105,donnie+darko+2001,3,Fantasy Drama Mystery,Pandora Cinema Twentieth Century Fox Film Corporation Flower Films Adam Fields Productions,United States of America,2001.0,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes."
842424,heat+1995,4,Action Crime Drama Thriller,Regency Enterprises Forward Pass Warner Bros.,United States of America,1995.0,"Obsessive master thief, Neil McCauley leads a top-notch crew on various insane heists throughout Los Angeles while a mentally unstable detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence."
947603,casino+1995,3,Drama Crime,Universal Pictures Légende Entreprises Syalis DA De Fina-Cappa,France United States of America,1995.0,The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.
877812,the+crow+1994,5,Fantasy Action Thriller,Miramax Films Crowvision Inc. Entertainment Media Investment Corporation Jeff Most Productions Edward R. Pressman Film,United States of America,1994.0,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge."
192466,charlie+and+the+chocolate+factory+2005,3,Adventure Comedy Family Fantasy,Village Roadshow Pictures The Zanuck Company Warner Bros. Tim Burton Productions Plan B Entertainment Theobald Film Productions,Australia United Kingdom United States of America,2005.0,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker."
213527,l.a.+confidential+1997,5,Crime Drama Mystery Thriller,Regency Enterprises Wolper Organization Warner Bros.,United States of America,1997.0,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
708151,mrs.+doubtfire+1993,4,Comedy Drama Family,Twentieth Century Fox Film Corporation Blue Wolf,United States of America,1993.0,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start."
